match,artist,external,points,Genre,followingCount,Film,playcount,id,Story,thumbnailUrl,department,displayName,Budget,likedCount,Rotten Tomatoes,visible,enabled,level,name,Profit,followerCount,Worldwide Gross,externalContributor,likeCount
32,steve.gwizdala,false,7262,Field Sales,69,steve.gwizdala,32,4520,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/4520/avatar,Field Sales,Steve Gwizdala,7262,32,0,true,true,Level 4,steve.gwizdala,32,67,32,false,0
53,cathy.denham,false,2308,Finance,30,cathy.denham,53,6305,Finance,https://brewspace.jiveland.com/api/core/v3/people/6305/avatar,Finance,Cathy Denham,2308,35,18,true,true,Level 3,cathy.denham,35,19,35,false,18
255,amber.orenstein,false,17994,Professional Services,177,amber.orenstein,255,3445,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/3445/avatar,Professional Services,Amber Orenstein,17994,159,96,true,true,Level 5,amber.orenstein,159,143,159,false,96
69,simon.levene,false,1320,Professional Services,18,simon.levene,69,6507,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/6507/avatar,Professional Services,Simon Levene,1320,64,5,true,true,Level 2,simon.levene,64,37,64,false,5
44,Kathrin.Leimann,false,2876,Inside Sales,29,Kathrin.Leimann,44,6057,Inside Sales,https://brewspace.jiveland.com/api/core/v3/people/6057/avatar,Inside Sales,Kathrin Leimann,2876,14,30,true,true,Level 3,Kathrin.Leimann,14,18,14,false,30
27,john.bailey,false,1821,Support,27,john.bailey,27,6092,Support,https://brewspace.jiveland.com/api/core/v3/people/6092/avatar,Support,John Bailey,1821,22,5,true,true,Level 2,john.bailey,22,13,22,false,5
133,josh.richau,false,24601,Product Management,85,josh.richau,133,2782,Product Management,https://brewspace.jiveland.com/api/core/v3/people/2782/avatar,Product Management,Josh Richau,24601,117,16,true,true,Level 5,josh.richau,117,149,117,false,16
126,jessie.decarlos,false,13761,Sales Engineers - US,151,jessie.decarlos,126,3682,Sales Engineers - US,https://brewspace.jiveland.com/api/core/v3/people/3682/avatar,Sales Engineers - US,Jessie DeCarlos,13761,58,68,true,true,Level 5,jessie.decarlos,58,102,58,false,68
164,monique.herman,false,13329,Finance,57,monique.herman,164,2858,Finance,https://brewspace.jiveland.com/api/core/v3/people/2858/avatar,Finance,Monique Herman,13329,59,105,true,true,Level 5,monique.herman,59,83,59,false,105
91,patrick.merritt,false,18408,Sales Management,164,patrick.merritt,91,5229,Sales Management,https://brewspace.jiveland.com/api/core/v3/people/5229/avatar,Sales Management,Patrick Merritt,18408,62,29,true,true,Level 5,patrick.merritt,62,163,62,false,29
132,chris.cowell-shah,false,11634,Engineering,90,chris.cowell-shah,132,3208,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3208/avatar,Engineering,Chris Cowell-Shah,11634,83,49,true,true,Level 4,chris.cowell-shah,83,93,83,false,49
431,daniel.divens,false,15810,Product Marketing,26,daniel.divens,431,5768,Product Marketing,https://brewspace.jiveland.com/api/core/v3/people/5768/avatar,Product Marketing,Daniel Divens,15810,170,261,true,true,Level 5,daniel.divens,170,35,170,false,261
3,lindsay.dickston,false,3102,Legal,59,lindsay.dickston,3,4639,Legal,https://brewspace.jiveland.com/api/core/v3/people/4639/avatar,Legal,Lindsay Dickston,3102,3,0,true,true,Level 3,lindsay.dickston,3,67,3,false,0
18,marc.bonischarancle,false,7225,Sales,85,marc.bonischarancle,18,5329,Sales,https://brewspace.jiveland.com/api/core/v3/people/5329/avatar,Sales,Marc Bonis-Charancle,7225,11,7,true,true,Level 4,marc.bonischarancle,11,64,11,false,7
47,heather.wong,false,6029,Engineering,41,heather.wong,47,3106,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3106/avatar,Engineering,Heather Wong,6029,5,42,true,true,Level 4,heather.wong,5,57,5,false,42
698,john,false,37223,Product Management,66,john,698,2050,Product Management,https://brewspace.jiveland.com/api/core/v3/people/2050/avatar,Product Management,John Lascurettes,37223,293,405,true,true,Level 6,john,293,130,293,false,405
94,ashlee.crabtree,false,9177,Marketing,43,ashlee.crabtree,94,5612,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5612/avatar,Marketing,Ashlee Crabtree,9177,26,68,true,true,Level 4,ashlee.crabtree,26,40,26,false,68
114,ryan,false,13483,Product Management,70,ryan,114,2015,Product Management,https://brewspace.jiveland.com/api/core/v3/people/2015/avatar,Product Management,Ryan Vanderzanden,13483,49,65,true,true,Level 5,ryan,49,116,49,false,65
21,kasi.raju,false,1985,Engineering,37,kasi.raju,21,6192,Engineering,https://brewspace.jiveland.com/api/core/v3/people/6192/avatar,Engineering,Kasi Raju,1985,13,8,true,true,Level 2,kasi.raju,13,22,13,false,8
231,justin.stanley,false,6161,Hosting,40,justin.stanley,231,6090,Hosting,https://brewspace.jiveland.com/api/core/v3/people/6090/avatar,Hosting,Justin Stanley,6161,191,40,true,true,Level 4,justin.stanley,191,18,191,false,40
54,jason.new,false,2993,Professional Services,25,jason.new,54,5464,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/5464/avatar,Professional Services,Jason New,2993,7,47,true,true,Level 3,jason.new,7,27,7,false,47
18,jonathan.colt,false,3828,Engineering,41,jonathan.colt,18,2902,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2902/avatar,Engineering,Jonathan Colt,3828,16,2,true,true,Level 3,jonathan.colt,16,74,16,false,2
80,paul.crerand,false,16462,Services Management,130,paul.crerand,80,2780,Services Management,https://brewspace.jiveland.com/api/core/v3/people/2780/avatar,Services Management,Paul Crerand,16462,76,4,true,true,Level 5,paul.crerand,76,133,76,false,4
2,joshua.plosky,false,1625,Sales Engineers - US,93,joshua.plosky,2,3543,Sales Engineers - US,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Sales Engineers - US,Joshua Plosky,1625,2,0,true,false,Level 2,joshua.plosky,2,54,2,false,0
79,dmitry.apresian,false,8606,Engineering,40,dmitry.apresian,79,3508,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3508/avatar,Engineering,Dmitry Apresian,8606,39,40,true,true,Level 4,dmitry.apresian,39,50,39,false,40
3,geoff.sim,false,214,Marketing,16,geoff.sim,3,6605,Marketing,https://brewspace.jiveland.com/api/core/v3/people/6605/avatar,Marketing,Geoff Sim,214,1,2,true,true,Level 1,geoff.sim,1,15,1,false,2
353,nitzan.harel,false,26037,Engineering,126,nitzan.harel,353,4572,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4572/avatar,Engineering,Nitzan Harel,26037,227,126,true,true,Level 6,nitzan.harel,227,77,227,false,126
332,christelle.flahaux,false,14767,Marketing,116,christelle.flahaux,332,5227,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5227/avatar,Marketing,Christelle Flahaux,14767,134,198,true,true,Level 5,christelle.flahaux,134,130,134,false,198
132,nathan.rawlins,false,21898,Product Marketing,49,nathan.rawlins,132,2880,Product Marketing,https://brewspace.jiveland.com/api/core/v3/people/2880/avatar,Product Marketing,Nathan Rawlins,21898,130,2,true,true,Level 5,nathan.rawlins,130,312,130,false,2
8,christian.reed,false,4558,HR,19,christian.reed,8,4637,HR,https://brewspace.jiveland.com/api/core/v3/people/4637/avatar,HR,Christian Reed,4558,8,0,true,true,Level 3,christian.reed,8,50,8,false,0
11,ben.smith,false,6247,Engineering,136,ben.smith,11,5079,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5079/avatar,Engineering,Ben Smith,6247,10,1,true,true,Level 4,ben.smith,10,95,10,false,1
26,glen.munro,false,4255,Inside Sales,48,glen.munro,26,5529,Inside Sales,https://brewspace.jiveland.com/api/core/v3/people/5529/avatar,Inside Sales,Glen Munro,4255,12,14,true,true,Level 3,glen.munro,12,27,12,false,14
141,bruce.mckay,false,14365,Sales Engineers,124,bruce.mckay,141,3845,Sales Engineers,https://brewspace.jiveland.com/api/core/v3/people/3845/avatar,Sales Engineers,Bruce McKay,14365,64,77,true,true,Level 5,bruce.mckay,64,104,64,false,77
226,david.brixey,false,17855,Support,112,david.brixey,226,2899,Support,https://brewspace.jiveland.com/api/core/v3/people/2899/avatar,Support,David Brixey,17855,87,139,true,true,Level 5,david.brixey,87,115,87,false,139
104,heath.borders,false,5862,Engineering,40,heath.borders,104,5327,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5327/avatar,Engineering,Heath Borders,5862,69,35,true,true,Level 4,heath.borders,69,44,69,false,35
30,leah.grosky,false,2122,Marketing,37,leah.grosky,30,6190,Marketing,https://brewspace.jiveland.com/api/core/v3/people/6190/avatar,Marketing,Leah Grosky,2122,17,13,true,true,Level 3,leah.grosky,17,22,17,false,13
50,meagan.free,false,2660,Finance,33,meagan.free,50,5866,Finance,https://brewspace.jiveland.com/api/core/v3/people/5866/avatar,Finance,Meagan Free,2660,22,28,true,true,Level 3,meagan.free,22,24,22,false,28
